Inspection ID,Establishment ID,Name,Inspection Date,Inspection Type,Inspector ID,Priority Violations,Foundation Violations,Core Violations,Total Corrected Priority + Foundation Violations,In Compliance
41334,300,Billy's Coney Island,01/25/2018,Routine Inspection,112,3,1,2,4,Yes
41380,2717,Checkers ,01/25/2018,Routine Inspection,127,1,0,0,1,Yes
41381,1267,Church's Fried Chicken #991,01/25/2018,Routine Inspection,127,0,2,2,0,No
41330,1882,City Pekin Chinese Food,01/25/2018,Routine Inspection,87,0,0,4,0,Yes
41338,1563,Detroit Rescue Mission,01/25/2018,Routine Inspection,79,5,3,0,8,Yes
41339,3907,D Town Fish & Soul Food,01/25/2018,Routine Inspection,127,1,2,1,3,Yes
41797,1452,El Palenque,01/25/2018,Routine Inspection,128,0,0,0,0,Yes
41326,4984,Four Seasons Catering LLC,01/25/2018,Routine Inspection,87,0,1,2,1,Yes
41346,2696,Fush LLC DBA Cover Girls Lounge,01/25/2018,Routine Inspection,126,0,1,1,0,No
41395,4173,Hastings Street Ballroom & DBA Tangent G,01/25/2018,Routine Inspection,114,0,0,3,0,Yes
41325,669,Lotus Gardens,01/25/2018,Routine Inspection,130,1,2,1,3,Yes
41323,1405,Mariner's Inn,01/25/2018,Routine Inspection,124,1,0,3,1,Yes
41342,3893,Northeast Guidance Center,01/25/2018,Routine Inspection,87,0,0,1,0,Yes
41379,738,Roseland Bar & Grill,01/25/2018,Routine Inspection,127,2,1,0,3,Yes
45025,51622616,The City Bakery,01/25/2018,Preopening/New,122,0,0,0,0,Yes
41690,5104,Bella's Coffee House ,01/24/2018,Routine Inspection,128,0,1,1,1,Yes
41689,4342,El Taco Veloz,01/24/2018,Routine Inspection,128,1,1,1,2,Yes
41706,4613,El Taco Veloz #1,01/24/2018,Routine Inspection,128,0,1,0,1,Yes
41393,5413,Franklin Wright Settlement Inc.,01/24/2018,Routine Inspection,114,0,0,1,0,Yes
41320,953,Golden Greek Lounge,01/24/2018,Routine Inspection,126,0,1,1,1,Yes
45031,51622648,Great Lakes Sport Bar,01/24/2018,Preopening/New,122,0,0,3,0,Yes
41349,2250,M. George's Coney Island,01/24/2018,Routine Inspection,126,2,0,2,2,Yes
41322,302,Original Marcus Hamburger,01/24/2018,Routine Inspection,126,0,1,1,1,Yes
41392,4846,"Salemi Subway, Inc",01/24/2018,Routine Inspection,114,1,2,3,3,Yes
41391,1662,Supino Pizzeria,01/24/2018,Routine Inspection,114,3,4,3,6,No
41308,4474,Tim Hortons,01/24/2018,Routine Inspection,87,0,0,2,0,Yes
41328,1401,Chili's Grill & Bar,01/23/2018,Routine Inspection,112,1,1,3,2,Yes
41312,1575,China 1 Chinese Restaurant,01/23/2018,Complaint,127,0,0,0,0,Yes
41313,5424,China House ,01/23/2018,Routine Inspection,127,1,1,1,2,Yes
41305,5117,Cobo Hall- Cork and Grind,01/23/2018,Routine Inspection,124,2,2,0,2,No
41311,4049,Cobo Hall-Go Gourmet/Coffee Shop,01/23/2018,Routine Inspection,87,0,1,1,1,Yes
45072,4211,Cobo Hall- Portables,01/23/2018,Routine Inspection,124,1,3,1,3,No
41324,488,Deluxe Coney Island,01/23/2018,Routine Inspection,126,1,2,1,3,Yes
41316,355,Detroit Athletic Club,01/23/2018,Routine Inspection,130,3,1,1,2,No
41390,4247,Detroit Institute of Arts-Crystal Galler,01/23/2018,Routine Inspection,114,0,0,0,0,Yes
41411,1050,Detroit Robin Inc./Red Robin ,01/23/2018,Routine Inspection,112,0,0,0,0,Yes
43870,3443,El Barzon Restaurante,01/23/2018,Complaint,128,0,0,0,0,Yes
45426,5413,Franklin Wright Settlement Inc.,01/23/2018,Routine Inspection,114,0,0,1,0,Yes
41317,286,Jerry's Pizza & B-B-Q Inc.,01/23/2018,Routine Inspection,87,1,0,4,1,Yes
41347,1360,Motor City Coney Island,01/23/2018,Routine Inspection,126,1,0,2,1,Yes
41321,701,Peking Chinese Restaurant,01/23/2018,Routine Inspection,126,2,0,0,2,Yes
41314,2100,Popeye's Chicken & Biscuits #6095,01/23/2018,Routine Inspection,127,0,1,0,1,Yes
41335,5407,Shake Shack Michigan LLC ,01/23/2018,Complaint,129,0,0,0,0,Yes
41319,1710,St. Christine's Community Soup Kitchen,01/23/2018,Routine Inspection,79,1,1,1,2,Yes
41315,2078,Universal Coney Island,01/23/2018,Routine Inspection,127,4,4,2,7,No
41408,1669,Chopstick Carry-out,01/22/2018,Routine Inspection,112,2,1,2,1,No
41410,5233,Evergreen Fish Express LLC,01/22/2018,Routine Inspection,112,0,0,0,0,Yes
41306,3555,Friends of Detroit & Tri County,01/22/2018,Routine Inspection,87,0,0,1,0,Yes
41348,464,JoAnn's Bar-B-Q,01/22/2018,Routine Inspection,126,1,0,2,1,Yes
41445,1704,Museum of African American History,01/22/2018,Routine Inspection,114,0,0,0,0,Yes
41409,1515,"Pizzaplace Dearborn, Inc",01/22/2018,Routine Inspection,112,2,0,0,2,Yes
41307,429,PJ's Lager House,01/22/2018,Routine Inspection,87,0,0,3,0,Yes
41398,529,Woodward Cocktail Bar,01/22/2018,Routine Inspection,114,1,0,3,1,Yes
41280,51622568,Bread Basket Deli Downtown Detroit,01/19/2018,Complaint,87,0,0,0,0,Yes
41288,4615,Buffalo Wild Wings,01/19/2018,Routine Inspection,87,1,1,6,2,Yes
41354,431,Club Venus,01/19/2018,Preopening/New,83,1,4,5,5,Yes
41294,654,Gratiot Grill Coney Island,01/19/2018,Routine Inspection,126,0,1,1,1,Yes
41388,4941,Jolly Pumpkin Pizzeria,01/19/2018,Routine Inspection,114,0,0,0,0,Yes
41299,525,Mexican Village Of Detroit,01/19/2018,Complaint,128,0,0,0,0,Yes
41295,3511,Ross Catering,01/19/2018,Routine Inspection,126,0,1,0,1,Yes
41296,4076,Subway,01/19/2018,Routine Inspection,124,1,4,1,5,Yes
41446,5170,Subway #34129,01/19/2018,Routine Inspection,114,1,2,10,2,No
41389,51622618,The Platform Concession Stand,01/19/2018,Routine Inspection,114,0,0,0,0,Yes
41686,3800,All Saints Soup Kitchen,01/18/2018,Routine Inspection,128,0,0,0,0,Yes
41270,353,Aurora Coney Island,01/18/2018,Routine Inspection,127,3,2,4,3,No
41688,506,Carbon Athletics Club,01/18/2018,Routine Inspection,128,0,0,0,0,Yes
41333,1747,China House,01/18/2018,Routine Inspection,112,5,1,2,6,Yes
41337,4397,Cobo Hall- New Kitchen/Concessions,01/18/2018,Routine Inspection,124,5,10,5,12,No
41273,4048,Cobo Hall-Wayne Hall Kitchen,01/18/2018,Routine Inspection,87,0,0,1,0,Yes
41275,3558,David Ellis Academy,01/18/2018,Complaint,127,0,0,0,0,Yes
41287,5046,Detroit Soul,01/18/2018,Routine Inspection,126,1,1,0,2,Yes
41272,1875,Greater Grace Temple,01/18/2018,Routine Inspection,127,0,1,0,0,No
41290,5423,Honey's,01/18/2018,Routine Inspection,127,1,0,2,1,Yes
41286,1164,Kwong Tung Inn,01/18/2018,Routine Inspection,126,2,1,1,3,Yes
41329,1278,Onasis Coney Island ,01/18/2018,Routine Inspection,112,3,2,1,4,No
41310,261,Park-Joy Bar,01/18/2018,Routine Inspection,112,0,0,0,0,Yes
41687,1606,Prelja's Ham Palace,01/18/2018,Routine Inspection,128,0,0,1,0,Yes
